epoch,train_loss,train_acc@1,train_acc@5,test_loss,test_acc@1,test_acc@5
72,0.413915094909668,86.054,98.98,0.3177191007137299,89.18,99.69
73,0.4134129260158539,86.116,98.978,0.31648066563606264,89.29,99.72999999999999
74,0.4161026753807068,86.164,99.00999999999999,0.3182498200416565,89.17,99.69
75,0.41361396900177,85.944,99.066,0.31544913511276246,89.27000000000001,99.71
76,0.41028946455955506,86.162,99.062,0.315688410615921,89.22,99.7
77,0.4115929811763763,86.126,99.03999999999999,0.3164384259223938,89.17,99.69
78,0.41016210584640506,86.168,99.036,0.316239536523819,89.19,99.71
79,0.4170177206325531,85.76,99.03800000000001,0.31618448333740234,89.32,99.72999999999999
80,0.4118168594455719,86.202,99.044,0.3167282705783844,89.32,99.7
81,0.4128850597000122,86.05000000000001,99.004,0.31752775354385376,89.17,99.71
82,0.41363136202812195,86.084,99.028,0.3160704929828644,89.44,99.7
